구분,Asset Class,Sector,Industry,Ticker,Exchange,시장(자동),Role,Priority,Theme / Group,상위 ETF,편입 순위,비중,기준일,출처,종목명,GF Symbol 수동,가격·시장 검증,구성 기준일 상태
ETF구성,Equity,Financials,Financial Holding / Banks,316140,,KR,,,,139270,5,8.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139270003,우리금융지주,KRX:316140,연결,기준일 확인
ETF구성,Equity,Financials,Insurance,000810,,KR,,,,139270,6,7.0%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139270003,삼성화재,KRX:000810,연결,기준일 확인
ETF구성,Equity,Financials,Securities,006800,,KR,,,,139270,7,3.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139270003,미래에셋증권,KRX:006800,연결,기준일 확인
ETF구성,Equity,Financials,Financial Services,138040,,KR,,,,139270,8,3.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139270003,메리츠금융지주,KRX:138040,연결,기준일 확인
ETF구성,Equity,Financials,Securities,071050,,KR,,,,139270,9,2.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139270003,한국금융지주,KRX:071050,연결,기준일 확인
ETF구성,Equity,Financials,Banks,323410,,KR,,,,139270,10,2.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139270003,카카오뱅크,KRX:323410,연결,기준일 확인
ETF구성,Equity,Health Care,Biopharma,068270,,KR,,,,139280,1,16.5%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,셀트리온,KRX:068270,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Defensive Consumer,033780,,KR,,,,139280,2,9.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,KT&G,KRX:033780,연결,기준일 확인
ETF구성,Equity,Health Care,Biologics CDMO,207940,,KR,,,,139280,3,9.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,삼성바이오로직스,KRX:207940,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Defensive Consumer,017670,,KR,,,,139280,4,8.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,SK텔레콤,KRX:017670,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Defensive Consumer,030200,,KR,,,,139280,5,6.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,KT,KRX:030200,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Cosmetics,278470,,KR,,,,139280,6,6.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,에이피알,KRX:278470,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Defensive Consumer,015760,,KR,,,,139280,7,5.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,한국전력,KRX:015760,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Defensive Consumer,003230,,KR,,,,139280,8,3.5%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,삼양식품,KRX:003230,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Defensive Consumer,000100,,KR,,,,139280,9,2.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,유한양행,KRX:000100,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Cosmetics,090430,,KR,,,,139280,10,2.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139280002,아모레퍼시픽,KRX:090430,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Auto Parts / Mobility,012330,,KR,,,,139290,1,21.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,현대모비스,KRX:012330,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Automobiles,000270,,KR,,,,139290,2,17.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,기아,KRX:000270,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Automobiles,005380,,KR,,,,139290,3,15.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,현대차,KRX:005380,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Consumer Discretionary,180640,,KR,,,,139290,4,7.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,한진칼,KRX:180640,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Consumer Discretionary,021240,,KR,,,,139290,5,6.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,코웨이,KRX:021240,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Automobiles & Mobility,161390,,KR,,,,139290,6,5.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,한국타이어앤테크놀로지,KRX:161390,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Consumer Discretionary,004170,,KR,,,,139290,7,3.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,신세계,KRX:004170,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Auto Parts / ADAS,204320,,KR,,,,139290,8,2.0%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,HL만도,KRX:204320,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Consumer Discretionary,035250,,KR,,,,139290,9,2.0%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,강원랜드,KRX:035250,연결,기준일 확인
ETF구성,Equity,Consumer Discretionary,Consumer Discretionary,111770,,KR,,,,139290,10,1.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7139290001,영원무역,KRX:111770,연결,기준일 확인
ETF구성,Equity,Health Care,Biopharma,068270,,KR,,,,143860,1,22.6%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,셀트리온,KRX:068270,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology / Platform,196170,,KR,,,,143860,2,12.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,알테오젠,KOSDAQ:196170,연결,기준일 확인
ETF구성,Equity,Health Care,Biologics CDMO,207940,,KR,,,,143860,3,12.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,삼성바이오로직스,KRX:207940,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,000100,,KR,,,,143860,4,3.6%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,유한양행,KRX:000100,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,028300,,KR,,,,143860,5,3.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,HLB,KOSDAQ:028300,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,087010,,KR,,,,143860,6,3.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,펩트론,KOSDAQ:087010,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,326030,,KR,,,,143860,7,2.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,SK바이오팜,KRX:326030,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,128940,,KR,,,,143860,8,2.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,한미약품,KRX:128940,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,298380,,KR,,,,143860,9,2.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,에이비엘바이오,KOSDAQ:298380,연결,기준일 확인
ETF구성,Equity,Consumer Staples,Cosmetics,214450,,KR,,,,143860,10,2.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7143860005,파마리서치,KOSDAQ:214450,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,035420,,KR,,,,157490,1,26.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,NAVER,KRX:035420,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,035720,,KR,,,,157490,2,19.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,카카오,KRX:035720,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,018260,,KR,,,,157490,3,14.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,삼성에스디에스,KRX:018260,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,259960,,KR,,,,157490,4,10.0%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,크래프톤,KRX:259960,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,036570,,KR,,,,157490,5,6.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,NC,KRX:036570,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,064400,,KR,,,,157490,6,6.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,LG씨엔에스,KRX:064400,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,307950,,KR,,,,157490,7,4.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,현대오토에버,KRX:307950,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,263750,,KR,,,,157490,8,1.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,펄어비스,KOSDAQ:263750,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,251270,,KR,,,,157490,9,1.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,넷마블,KRX:251270,연결,기준일 확인
ETF구성,Equity,Information Technology,Software,022100,,KR,,,,157490,10,1.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157490004,포스코DX,KRX:022100,연결,기준일 확인
ETF구성,Equity,Financials,Securities,071050,,KR,,,,157500,1,25.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,한국금융지주,KRX:071050,연결,기준일 확인
ETF구성,Equity,Financials,Securities,006800,,KR,,,,157500,2,21.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,미래에셋증권,KRX:006800,연결,기준일 확인
ETF구성,Equity,Financials,Securities,016360,,KR,,,,157500,3,17.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,삼성증권,KRX:016360,연결,기준일 확인
ETF구성,Equity,Financials,Securities,039490,,KR,,,,157500,4,13.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,키움증권,KRX:039490,연결,기준일 확인
ETF구성,Equity,Financials,Securities,005940,,KR,,,,157500,5,12.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,NH투자증권,KRX:005940,연결,기준일 확인
ETF구성,Equity,Financials,Securities,003540,,KR,,,,157500,6,2.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,대신증권,KRX:003540,연결,기준일 확인
ETF구성,Equity,Financials,Securities,001720,,KR,,,,157500,7,2.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,신영증권,KRX:001720,연결,기준일 확인
ETF구성,Equity,Financials,Securities,003530,,KR,,,,157500,8,1.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,한화투자증권,KRX:003530,연결,기준일 확인
ETF구성,Equity,Financials,Securities,001510,,KR,,,,157500,9,1.5%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,SK증권,KRX:001510,연결,기준일 확인
ETF구성,Equity,Financials,Securities,003470,,KR,,,,157500,10,1.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7157500000,유안타증권,KRX:003470,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,AMGN,,US,,,,203780,1,8.7%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Amgen Inc,AMGN,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,VRTX,,US,,,,203780,2,8.2%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Vertex Pharmaceuticals Inc,VRTX,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,GILD,,US,,,,203780,3,7.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Gilead Sciences Inc,GILD,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,REGN,,US,,,,203780,4,5.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Regeneron Pharmaceuticals Inc,REGN,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,MRNA,,US,,,,203780,5,3.6%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Moderna Inc,MRNA,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,RVMD,,US,,,,203780,6,2.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Revolution Medicines Inc,RVMD,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,ILMN,,US,,,,203780,7,2.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Illumina Inc,ILMN,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,BIIB,,US,,,,203780,8,2.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Biogen Inc,BIIB,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,ALNY,,US,,,,203780,9,2.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Alnylam Pharmaceuticals Inc,ALNY,연결,기준일 확인
ETF구성,Equity,Health Care,Biotechnology,ARGX,,US,,,,203780,10,1.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7203780002,Argenx SE,ARGX,연결,기준일 확인
ETF구성,Equity,Health Care,Biologics CDMO,207940,,KR,,,,227540,1,21.4%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,삼성바이오로직스,KRX:207940,연결,기준일 확인
ETF구성,Equity,Health Care,Biopharma,068270,,KR,,,,227540,2,20.8%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,셀트리온,KRX:068270,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,000100,,KR,,,,227540,3,13.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,유한양행,KRX:000100,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,326030,,KR,,,,227540,4,9.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,SK바이오팜,KRX:326030,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,128940,,KR,,,,227540,5,8.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,한미약품,KRX:128940,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,0126Z0,,KR,,,,227540,6,6.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,삼성에피스홀딩스,,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,009420,,KR,,,,227540,7,6.1%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,한올바이오파마,KRX:009420,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,008930,,KR,,,,227540,8,3.6%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,한미사이언스,KRX:008930,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,302440,,KR,,,,227540,9,2.9%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,SK바이오사이언스,KRX:302440,연결,기준일 확인
ETF구성,Equity,Health Care,Health Care,006280,,KR,,,,227540,10,2.0%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227540002,녹십자,KRX:006280,연결,기준일 확인
ETF구성,Equity,Industrials,Aerospace & Defense,012450,,KR,,,,227550,1,18.6%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227550001,한화에어로스페이스,KRX:012450,연결,기준일 확인
ETF구성,Equity,Information Technology,Battery Cells,373220,,KR,,,,227550,2,13.3%,2026-09-01,https://investments.miraeasset.com/tigeretf/ko/product/search/detail/index.do?ksdFund=KR7227550001,LG에너지솔루션,KRX:373220,연결,기준일 확인
